Unnamed: 0,higher_seed,higher_seed_num,higher_record,lower_seed,lower_seed_num,lower_record,T1_OffRating,T2_OffRating,T1_tempo,T2_tempo,T1_fgEff,T2_fgEff,T1_ftRate,T2_ftRate,T1_wab,T2_wab,T1_talent,T2_talent,T1_sos,T2_sos,T1_Threepg,T2_Threepg,T1_FTPG,T2_FTPG,T1_PDiffPG,T2_PDiffPG,T1_OffRank,T2_OffRank,T1_DefRank,T2_DefRank,offRankDiff,defRankDiff,talentDiff,sosDiff,Seed_Diff
0,Memphis,5,0.8529411764705882,Illinois,6,0.6363636363636364,113.1,121.6,70.8,71.3,53.6404160475483,52.318977756744,39.4254581475978,34.5953620444865,4.9,3.4,53.401,74.592,23.012,39.298,7.470588235294118,9.363636363636363,16.441176470588236,16.818181818181817,6.911764705882353,9.212121212121213,72.0,15.0,40.0,41.0,57.0,-1.0,-21.190999999999995,-16.286,-1
0,Memphis,5,0.8529411764705882,Saint Mary's,7,0.8484848484848485,113.1,115.3,70.8,61.7,53.6404160475483,50.8684210526316,39.4254581475978,31.4210526315789,4.9,4.1,53.401,48.461,23.012,22.682,7.470588235294118,6.46875,16.441176470588236,12.96875,6.911764705882353,12.0,72.0,56.0,40.0,8.0,16.0,32.0,4.940000000000005,0.33000000000000185,-2
0,Memphis,5,0.8529411764705882,Marquette,7,0.696969696969697,113.1,117.7,70.8,67.6,53.6404160475483,52.0348837209302,39.4254581475978,26.0658914728682,4.9,3.6,53.401,62.664,23.012,34.207,7.470588235294118,9.393939393939394,16.441176470588236,11.787878787878787,6.911764705882353,8.333333333333334,72.0,32.0,40.0,28.0,40.0,12.0,-9.262999999999998,-11.195,-2
0,Memphis,5,0.8529411764705882,UCLA,7,0.6875,113.1,116.8,70.8,64.9,53.6404160475483,52.9681597409606,39.4254581475978,32.9195898542903,4.9,3.3,53.401,70.64,23.012,34.636,7.470588235294118,7.34375,16.441176470588236,13.40625,6.911764705882353,9.03125,72.0,35.0,40.0,17.0,37.0,23.0,-17.238999999999997,-11.624000000000002,-2
0,Memphis,5,0.8529411764705882,Kansas,7,0.6363636363636364,113.1,116.0,70.8,68.3,53.6404160475483,53.1449631449631,39.4254581475978,24.3243243243243,4.9,4.1,53.401,65.96,23.012,41.748,7.470588235294118,7.424242424242424,16.441176470588236,10.666666666666666,6.911764705882353,6.9393939393939394,72.0,48.0,40.0,11.0,24.0,29.0,-12.55899999999999,-18.735999999999997,-2
0,Memphis,5,0.8529411764705882,Louisville,8,0.7941176470588235,113.1,118.1,70.8,68.7,53.6404160475483,53.3696729435084,39.4254581475978,34.4895936570862,4.9,5.5,53.401,20.225,23.012,29.98,7.470588235294118,9.411764705882353,16.441176470588236,15.235294117647058,6.911764705882353,9.676470588235293,72.0,29.0,40.0,21.0,43.0,19.0,33.176,-6.968,-3
0,Memphis,5,0.8529411764705882,Gonzaga,8,0.7575757575757576,113.1,123.6,70.8,70.2,53.6404160475483,55.7142857142857,39.4254581475978,30.8571428571429,4.9,2.7,53.401,61.194,23.012,26.112,7.470588235294118,7.333333333333333,16.441176470588236,15.727272727272727,6.911764705882353,17.0,72.0,9.0,40.0,29.0,63.0,11.0,-7.792999999999999,-3.099999999999998,-3
0,Memphis,5,0.8529411764705882,Connecticut,8,0.696969696969697,113.1,121.9,70.8,63.7,53.6404160475483,55.5349576271186,39.4254581475978,30.614406779661,4.9,2.2,53.401,87.492,23.012,30.085,7.470588235294118,8.636363636363637,16.441176470588236,13.848484848484848,6.911764705882353,9.363636363636363,72.0,14.0,40.0,94.0,58.0,-54.0,-34.091,-7.073,-3
0,Memphis,5,0.8529411764705882,Mississippi St.,8,0.6363636363636364,113.1,118.7,70.8,68.1,53.6404160475483,51.7422434367542,39.4254581475978,31.6467780429594,4.9,3.0,53.401,58.075,23.012,38.324,7.470588235294118,8.424242424242424,16.441176470588236,14.06060606060606,6.911764705882353,5.606060606060606,72.0,23.0,40.0,47.0,49.0,-7.0,-4.6739999999999995,-15.311999999999998,-3
0,Memphis,5,0.8529411764705882,Creighton,9,0.7058823529411765,113.1,116.9,70.8,67.0,53.6404160475483,55.7712215320911,39.4254581475978,28.4679089026915,4.9,3.1,53.401,59.745,23.012,31.577,7.470588235294118,9.441176470588236,16.441176470588236,11.852941176470589,6.911764705882353,5.705882352941177,72.0,34.0,40.0,42.0,38.0,-2.0,-6.343999999999994,-8.565000000000001,-4
